"","lat","lon","elevation","time","t","delta.lat","delta.lon"
"460",39.185724,-96.578339,317.126177292317,2024-02-06 12:35:31,459,-0.00386199999999803,0.00124200000000485
"461",39.185714,-96.578339,317.096403708681,2024-02-06 12:35:32,460,-0.00387200000000121,0.00124200000000485
"462",39.185704,-96.578339,317.074680817313,2024-02-06 12:35:33,461,-0.00388199999999728,0.00124200000000485
"463",39.185693,-96.578339,317.066875727847,2024-02-06 12:35:34,462,-0.00389299999999793,0.00124200000000485
"464",39.185683,-96.578338,317.062854570337,2024-02-06 12:35:35,463,-0.0039030000000011,0.00124300000000233
"465",39.185673,-96.578338,317.055966583081,2024-02-06 12:35:36,464,-0.00391299999999717,0.00124300000000233
"466",39.185662,-96.578337,317.065465597436,2024-02-06 12:35:37,465,-0.00392399999999782,0.0012439999999998
"467",39.185651,-96.578337,317.07587096747,2024-02-06 12:35:38,466,-0.00393499999999847,0.0012439999999998
"468",39.185641,-96.578336,317.094477963634,2024-02-06 12:35:39,467,-0.00394500000000164,0.00124500000001149
"469",39.185631,-96.578336,317.113127006218,2024-02-06 12:35:40,468,-0.00395499999999771,0.00124500000001149
"470",39.185621,-96.578335,317.130135031417,2024-02-06 12:35:41,469,-0.00396500000000088,0.00124600000000896
"471",39.185611,-96.578334,317.145701022819,2024-02-06 12:35:42,470,-0.00397499999999695,0.00124700000000644
"472",39.185602,-96.578333,317.165749899112,2024-02-06 12:35:43,471,-0.00398399999999555,0.00124800000000391
"473",39.185592,-96.578331,317.189227555878,2024-02-06 12:35:44,472,-0.00399399999999872,0.00124999999999886
"474",39.185582,-96.578329,317.213882943615,2024-02-06 12:35:45,473,-0.0040040000000019,0.00125200000000802
"475",39.185572,-96.578328,317.231470300816,2024-02-06 12:35:46,474,-0.00401399999999796,0.0012530000000055
"476",39.185562,-96.578327,317.256146986037,2024-02-06 12:35:47,475,-0.00402400000000114,0.00125400000000297
"477",39.185551,-96.578326,317.279568561353,2024-02-06 12:35:48,476,-0.00403500000000179,0.00125500000000045
"478",39.185541,-96.578325,317.308929485269,2024-02-06 12:35:49,477,-0.00404499999999786,0.00125599999999793
"479",39.185531,-96.578324,317.326879024506,2024-02-06 12:35:50,478,-0.00405500000000103,0.00125700000000961
"480",39.185521,-96.578323,317.336321170442,2024-02-06 12:35:51,479,-0.0040649999999971,0.00125800000000709
"481",39.185511,-96.578323,317.345357916318,2024-02-06 12:35:52,480,-0.00407500000000027,0.00125800000000709
"482",39.185501,-96.578323,317.352507479489,2024-02-06 12:35:53,481,-0.00408499999999634,0.00125800000000709
"483",39.185491,-96.578323,317.363188987598,2024-02-06 12:35:54,482,-0.00409499999999952,0.00125800000000709
"484",39.18548,-96.578323,317.370149478316,2024-02-06 12:35:55,483,-0.00410600000000017,0.00125800000000709
"485",39.185469,-96.578324,317.379771548323,2024-02-06 12:35:56,484,-0.00411700000000081,0.00125700000000961
"486",39.185459,-96.578324,317.386937878095,2024-02-06 12:35:57,485,-0.00412699999999688,0.00125700000000961
"487",39.185448,-96.578323,317.397793188691,2024-02-06 12:35:58,486,-0.00413799999999753,0.00125800000000709
"488",39.185437,-96.578323,317.414212272502,2024-02-06 12:35:59,487,-0.00414899999999818,0.00125800000000709
"489",39.185426,-96.578323,317.438598478213,2024-02-06 12:36:00,488,-0.00415999999999883,0.00125800000000709
"490",39.185415,-96.578323,317.468108256347,2024-02-06 12:36:01,489,-0.00417099999999948,0.00125800000000709
"491",39.185404,-96.578324,317.507793074474,2024-02-06 12:36:02,490,-0.00418200000000013,0.00125700000000961
"492",39.185393,-96.578324,317.552667646669,2024-02-06 12:36:03,491,-0.00419300000000078,0.00125700000000961
"493",39.185382,-96.578324,317.603218145669,2024-02-06 12:36:04,492,-0.00420400000000143,0.00125700000000961
"494",39.185371,-96.578324,317.667383090593,2024-02-06 12:36:05,493,-0.00421499999999497,0.00125700000000961
"495",39.18536,-96.578325,317.729086227715,2024-02-06 12:36:06,494,-0.00422599999999562,0.00125599999999793
"496",39.185349,-96.578325,317.79405734688,2024-02-06 12:36:07,495,-0.00423699999999627,0.00125599999999793
"497",39.185338,-96.578325,317.873205281794,2024-02-06 12:36:08,496,-0.00424799999999692,0.00125599999999793
"498",39.185328,-96.578325,317.94281449262,2024-02-06 12:36:09,497,-0.0042580000000001,0.00125599999999793
"499",39.185317,-96.578325,318.030045546591,2024-02-06 12:36:10,498,-0.00426900000000074,0.00125599999999793
"500",39.185306,-96.578325,318.123344022781,2024-02-06 12:36:11,499,-0.00428000000000139,0.00125599999999793
"501",39.185294,-96.578326,318.201816835441,2024-02-06 12:36:12,500,-0.00429199999999952,0.00125500000000045
"502",39.185283,-96.578326,318.265181432478,2024-02-06 12:36:13,501,-0.00430300000000017,0.00125500000000045
"503",39.185271,-96.578326,318.327405113727,2024-02-06 12:36:14,502,-0.00431499999999829,0.00125500000000045
"504",39.185258,-96.578327,318.390224053524,2024-02-06 12:36:15,503,-0.004328000000001,0.00125400000000297
"505",39.185246,-96.578327,318.454721889459,2024-02-06 12:36:16,504,-0.00433999999999912,0.00125400000000297
"506",39.185234,-96.578327,318.499833369628,2024-02-06 12:36:17,505,-0.00435199999999725,0.00125400000000297
"507",39.185223,-96.578328,318.531714217737,2024-02-06 12:36:18,506,-0.0043629999999979,0.0012530000000055
"508",39.185211,-96.578328,318.556485965848,2024-02-06 12:36:19,507,-0.00437499999999602,0.0012530000000055
"509",39.1852,-96.578329,318.571986160241,2024-02-06 12:36:20,508,-0.00438599999999667,0.00125200000000802
"510",39.185188,-96.578329,318.581466057338,2024-02-06 12:36:21,509,-0.0043980000000019,0.00125200000000802
"511",39.185178,-96.578329,318.581661000848,2024-02-06 12:36:22,510,-0.00440799999999797,0.00125200000000802
"512",39.185168,-96.578329,318.570107830688,2024-02-06 12:36:23,511,-0.00441800000000114,0.00125200000000802
"513",39.185157,-96.578329,318.552347844467,2024-02-06 12:36:24,512,-0.00442900000000179,0.00125200000000802
"514",39.185146,-96.578331,318.528646139428,2024-02-06 12:36:25,513,-0.00443999999999534,0.00124999999999886
"515",39.185135,-96.578333,318.493702105246,2024-02-06 12:36:26,514,-0.00445099999999599,0.00124800000000391
"516",39.185124,-96.578334,318.462097194046,2024-02-06 12:36:27,515,-0.00446199999999664,0.00124700000000644
"517",39.185114,-96.578336,318.434809573926,2024-02-06 12:36:28,516,-0.00447199999999981,0.00124500000001149
"518",39.185103,-96.578337,318.406024071388,2024-02-06 12:36:29,517,-0.00448300000000046,0.0012439999999998
"519",39.185092,-96.578337,318.3748992607,2024-02-06 12:36:30,518,-0.00449400000000111,0.0012439999999998
"520",39.185081,-96.578337,318.345261105336,2024-02-06 12:36:31,519,-0.00450500000000176,0.0012439999999998
"521",39.185069,-96.578336,318.314126214013,2024-02-06 12:36:32,520,-0.00451699999999988,0.00124500000001149
"522",39.185057,-96.578335,318.277047243901,2024-02-06 12:36:33,521,-0.00452899999999801,0.00124600000000896
"523",39.185045,-96.578334,318.252182730474,2024-02-06 12:36:34,522,-0.00454099999999613,0.00124700000000644
"524",39.185034,-96.578332,318.232851255685,2024-02-06 12:36:35,523,-0.00455199999999678,0.00124900000000139
"525",39.185022,-96.57833,318.217474468984,2024-02-06 12:36:36,524,-0.00456400000000201,0.00125100000001055
"526",39.185011,-96.578327,318.199374150485,2024-02-06 12:36:37,525,-0.00457499999999555,0.00125400000000297
"527",39.185,-96.578324,318.183892459609,2024-02-06 12:36:38,526,-0.0045859999999962,0.00125700000000961
"528",39.184989,-96.578322,318.174857893027,2024-02-06 12:36:39,527,-0.00459699999999685,0.00125900000000456
"529",39.184979,-96.57832,318.177006524988,2024-02-06 12:36:40,528,-0.00460700000000003,0.00126099999999951
"530",39.184968,-96.578319,318.184838202782,2024-02-06 12:36:41,529,-0.00461800000000068,0.0012620000000112
"531",39.184956,-96.578318,318.193788553588,2024-02-06 12:36:42,530,-0.0046299999999988,0.00126300000000867
"532",39.184944,-96.578315,318.214775303379,2024-02-06 12:36:43,531,-0.00464199999999693,0.0012660000000011
"533",39.184932,-96.578313,318.242019919679,2024-02-06 12:36:44,532,-0.00465399999999505,0.00126800000001026
"534",39.18492,-96.57831,318.270021655597,2024-02-06 12:36:45,533,-0.00466600000000028,0.00127100000000269
"535",39.184908,-96.578308,318.304820153862,2024-02-06 12:36:46,534,-0.00467799999999841,0.00127299999999764
"536",39.184896,-96.578305,318.347090876661,2024-02-06 12:36:47,535,-0.00468999999999653,0.00127600000000427
"537",39.184883,-96.578304,318.391407071613,2024-02-06 12:36:48,536,-0.00470299999999924,0.00127700000000175
"538",39.184871,-96.578302,318.441735243425,2024-02-06 12:36:49,537,-0.00471499999999736,0.00127900000001091
"539",39.184859,-96.578301,318.496454055421,2024-02-06 12:36:50,538,-0.00472699999999548,0.00128000000000839
"540",39.184848,-96.5783,318.557162565179,2024-02-06 12:36:51,539,-0.00473799999999613,0.00128100000000586
"541",39.184836,-96.578299,318.615011718124,2024-02-06 12:36:52,540,-0.00475000000000136,0.00128200000000334
"542",39.184825,-96.578298,318.676668331958,2024-02-06 12:36:53,541,-0.00476100000000201,0.00128300000000081
"543",39.184813,-96.578298,318.73486157041,2024-02-06 12:36:54,542,-0.00477300000000014,0.00128300000000081
"544",39.184802,-96.578297,318.784116862342,2024-02-06 12:36:55,543,-0.00478400000000079,0.00128399999999829
"545",39.184791,-96.578297,318.82320304215,2024-02-06 12:36:56,544,-0.00479500000000144,0.00128399999999829
"546",39.18478,-96.578297,318.858490038663,2024-02-06 12:36:57,545,-0.00480599999999498,0.00128399999999829
"547",39.184769,-96.578296,318.879621627741,2024-02-06 12:36:58,546,-0.00481699999999563,0.00128500000000997
"548",39.184758,-96.578296,318.894643045962,2024-02-06 12:36:59,547,-0.00482799999999628,0.00128500000000997
"549",39.184747,-96.578296,318.906996310689,2024-02-06 12:37:00,548,-0.00483899999999693,0.00128500000000997
"550",39.184736,-96.578297,318.917285382748,2024-02-06 12:37:01,549,-0.00484999999999758,0.00128399999999829
"551",39.184725,-96.578298,318.927672307938,2024-02-06 12:37:02,550,-0.00486099999999823,0.00128300000000081
"552",39.184715,-96.578299,318.926681076176,2024-02-06 12:37:03,551,-0.0048710000000014,0.00128200000000334
"553",39.184705,-96.5783,318.911739383824,2024-02-06 12:37:04,552,-0.00488099999999747,0.00128100000000586
"554",39.184695,-96.578301,318.892178573646,2024-02-06 12:37:05,553,-0.00489100000000064,0.00128000000000839
"555",39.184685,-96.578303,318.864629453979,2024-02-06 12:37:06,554,-0.00490099999999671,0.00127799999999922
"556",39.184675,-96.578305,318.829153927043,2024-02-06 12:37:07,555,-0.00491099999999989,0.00127600000000427
"557",39.184666,-96.578307,318.783291199245,2024-02-06 12:37:08,556,-0.00491999999999848,0.00127400000000932
"558",39.184656,-96.578309,318.731612999924,2024-02-06 12:37:09,557,-0.00493000000000166,0.00127200000000016
"559",39.184647,-96.57831,318.670085171238,2024-02-06 12:37:10,558,-0.00493900000000025,0.00127100000000269
"560",39.184637,-96.578312,318.595735670067,2024-02-06 12:37:11,559,-0.00494899999999632,0.00126900000000774
"561",39.184627,-96.578313,318.517044781707,2024-02-06 12:37:12,560,-0.00495899999999949,0.00126800000001026
"562",39.184617,-96.578314,318.429498873651,2024-02-06 12:37:13,561,-0.00496899999999556,0.00126699999999857
"563",39.184608,-96.578316,318.332777262665,2024-02-06 12:37:14,562,-0.00497800000000126,0.00126500000000362
"564",39.184599,-96.578317,318.230300953612,2024-02-06 12:37:15,563,-0.00498699999999985,0.00126400000000615
"565",39.18459,-96.578319,318.120416532271,2024-02-06 12:37:16,564,-0.00499599999999845,0.0012620000000112
"566",39.18458,-96.57832,318.008604184724,2024-02-06 12:37:17,565,-0.00500600000000162,0.00126099999999951
"567",39.184571,-96.578322,317.900721196085,2024-02-06 12:37:18,566,-0.00501500000000021,0.00125900000000456
"568",39.184562,-96.578323,317.798846094869,2024-02-06 12:37:19,567,-0.00502399999999881,0.00125800000000709
"569",39.184552,-96.578324,317.691913282499,2024-02-06 12:37:20,568,-0.00503400000000198,0.00125700000000961
"570",39.184542,-96.578325,317.595994508825,2024-02-06 12:37:21,569,-0.00504399999999805,0.00125599999999793
"571",39.184532,-96.578325,317.495960090309,2024-02-06 12:37:22,570,-0.00505400000000122,0.00125599999999793
"572",39.184522,-96.578325,317.397142302245,2024-02-06 12:37:23,571,-0.00506399999999729,0.00125599999999793
"573",39.184511,-96.578325,317.301682706922,2024-02-06 12:37:24,572,-0.00507499999999794,0.00125599999999793
"574",39.184501,-96.578325,317.211621259339,2024-02-06 12:37:25,573,-0.00508500000000112,0.00125599999999793
"575",39.184492,-96.578325,317.140721073374,2024-02-06 12:37:26,574,-0.00509399999999971,0.00125599999999793
"576",39.184482,-96.578325,317.076255545951,2024-02-06 12:37:27,575,-0.00510399999999578,0.00125599999999793
"577",39.184472,-96.578324,317.011683691293,2024-02-06 12:37:28,576,-0.00511399999999895,0.00125700000000961
"578",39.184463,-96.578323,316.966193399392,2024-02-06 12:37:29,577,-0.00512299999999755,0.00125800000000709
"579",39.184453,-96.578322,316.933700928465,2024-02-06 12:37:30,578,-0.00513300000000072,0.00125900000000456
"580",39.184444,-96.578322,316.912123681977,2024-02-06 12:37:31,579,-0.00514199999999931,0.00125900000000456
"581",39.184434,-96.578321,316.903907691128,2024-02-06 12:37:32,580,-0.00515199999999538,0.00126000000000204
"582",39.184425,-96.578322,316.910932393745,2024-02-06 12:37:33,581,-0.00516100000000108,0.00125900000000456
"583",39.184415,-96.578321,316.935567149892,2024-02-06 12:37:34,582,-0.00517099999999715,0.00126000000000204
"584",39.184405,-96.578321,316.974453183822,2024-02-06 12:37:35,583,-0.00518100000000032,0.00126000000000204
"585",39.184395,-96.57832,317.022696529515,2024-02-06 12:37:36,584,-0.00519099999999639,0.00126099999999951
"586",39.184385,-96.578319,317.085682354867,2024-02-06 12:37:37,585,-0.00520099999999957,0.0012620000000112
"587",39.184375,-96.578318,317.148469857872,2024-02-06 12:37:38,586,-0.00521099999999564,0.00126300000000867
"588",39.184364,-96.578316,317.219795837067,2024-02-06 12:37:39,587,-0.00522199999999629,0.00126500000000362
"589",39.184353,-96.578315,317.307049364783,2024-02-06 12:37:40,588,-0.00523299999999693,0.0012660000000011
"590",39.184342,-96.578312,317.396434273571,2024-02-06 12:37:41,589,-0.00524399999999758,0.00126900000000774
"591",39.184331,-96.57831,317.487733486108,2024-02-06 12:37:42,590,-0.00525499999999823,0.00127100000000269
"592",39.18432,-96.578309,317.575312701054,2024-02-06 12:37:43,591,-0.00526599999999888,0.00127200000000016
"593",39.18431,-96.578307,317.66148782149,2024-02-06 12:37:44,592,-0.00527599999999495,0.00127400000000932
"594",39.1843,-96.578306,317.742721634917,2024-02-06 12:37:45,593,-0.00528599999999813,0.0012750000000068
"595",39.18429,-96.578304,317.815117671154,2024-02-06 12:37:46,594,-0.0052960000000013,0.00127700000000175
"596",39.18428,-96.578303,317.881787095219,2024-02-06 12:37:47,595,-0.00530599999999737,0.00127799999999922
"597",39.184271,-96.578301,317.941610792652,2024-02-06 12:37:48,596,-0.00531499999999596,0.00128000000000839
"598",39.184262,-96.578301,317.994215258397,2024-02-06 12:37:49,597,-0.00532400000000166,0.00128000000000839
"599",39.184254,-96.5783,318.039366695099,2024-02-06 12:37:50,598,-0.00533199999999567,0.00128100000000586
"600",39.184246,-96.5783,318.076979862526,2024-02-06 12:37:51,599,-0.00533999999999679,0.00128100000000586
"601",39.18424,-96.578299,318.072354380041,2024-02-06 12:37:52,600,-0.00534599999999585,0.00128200000000334
"602",39.184235,-96.5783,318.047848701477,2024-02-06 12:37:53,601,-0.00535099999999744,0.00128100000000586
"603",39.184232,-96.5783,318.00712050125,2024-02-06 12:37:54,602,-0.00535399999999697,0.00128100000000586
"604",39.184231,-96.578301,317.946391187608,2024-02-06 12:37:55,603,-0.00535500000000155,0.00128000000000839
"605",39.184231,-96.578302,317.866670942865,2024-02-06 12:37:56,604,-0.00535500000000155,0.00127900000001091
"606",39.184232,-96.578303,317.769912407734,2024-02-06 12:37:57,605,-0.00535399999999697,0.00127799999999922
"607",39.184233,-96.578304,317.657654372044,2024-02-06 12:37:58,606,-0.0053529999999995,0.00127700000000175
"608",39.184234,-96.578306,317.530952385627,2024-02-06 12:37:59,607,-0.00535200000000202,0.0012750000000068
"609",39.184235,-96.578309,317.391811695881,2024-02-06 12:38:00,608,-0.00535099999999744,0.00127200000000016
"610",39.184236,-96.578312,317.245694471523,2024-02-06 12:38:01,609,-0.00534999999999997,0.00126900000000774
"611",39.184237,-96.578317,317.093821199611,2024-02-06 12:38:02,610,-0.00534899999999539,0.00126400000000615
"612",39.184238,-96.578321,316.935501433909,2024-02-06 12:38:03,611,-0.00534799999999791,0.00126000000000204
"613",39.184239,-96.578325,316.780478087254,2024-02-06 12:38:04,612,-0.00534700000000043,0.00125599999999793
"614",39.18424,-96.578329,316.628336222842,2024-02-06 12:38:05,613,-0.00534599999999585,0.00125200000000802
"615",39.184241,-96.578332,316.481580364518,2024-02-06 12:38:06,614,-0.00534499999999838,0.00124900000000139
"616",39.184243,-96.578335,316.342233076692,2024-02-06 12:38:07,615,-0.00534299999999632,0.00124600000000896
"617",39.184244,-96.578338,316.211903523654,2024-02-06 12:38:08,616,-0.00534199999999885,0.00124300000000233
"618",39.184245,-96.578342,316.096160632558,2024-02-06 12:38:09,617,-0.00534100000000137,0.00123899999999821
"619",39.184245,-96.578345,315.986776913516,2024-02-06 12:38:10,618,-0.00534100000000137,0.00123600000000579
"620",39.184246,-96.578348,315.887937550433,2024-02-06 12:38:11,619,-0.00533999999999679,0.00123299999999915
"621",39.184246,-96.578351,315.809472449124,2024-02-06 12:38:12,620,-0.00533999999999679,0.00123000000000673
"622",39.184247,-96.578353,315.741562760435,2024-02-06 12:38:13,621,-0.00533899999999932,0.00122799999999756
"623",39.184247,-96.578355,315.676173175685,2024-02-06 12:38:14,622,-0.00533899999999932,0.00122600000000261
"624",39.184248,-96.578357,315.622216793709,2024-02-06 12:38:15,623,-0.00533800000000184,0.00122400000000766
"625",39.184249,-96.578358,315.574904350564,2024-02-06 12:38:16,624,-0.00533699999999726,0.00122300000001019
"626",39.18425,-96.578359,315.533710671589,2024-02-06 12:38:17,625,-0.00533599999999979,0.0012219999999985
"627",39.18425,-96.57836,315.498948258348,2024-02-06 12:38:18,626,-0.00533599999999979,0.00122100000000103
"628",39.184251,-96.578361,315.469651261344,2024-02-06 12:38:19,627,-0.0053349999999952,0.00122000000000355
"629",39.184252,-96.578362,315.444901043549,2024-02-06 12:38:20,628,-0.00533399999999773,0.00121900000000608
"630",39.184252,-96.578363,315.423872916028,2024-02-06 12:38:21,629,-0.00533399999999773,0.0012180000000086
"631",39.184252,-96.578364,315.405798426829,2024-02-06 12:38:22,630,-0.00533399999999773,0.00121700000001113
"632",39.184252,-96.578365,315.389999235049,2024-02-06 12:38:23,631,-0.00533399999999773,0.00121599999999944
"633",39.184252,-96.578366,315.392542647198,2024-02-06 12:38:24,632,-0.00533399999999773,0.00121500000000196
"634",39.184252,-96.578366,315.399057641625,2024-02-06 12:38:25,633,-0.00533399999999773,0.00121500000000196
"635",39.184253,-96.578366,315.409469580278,2024-02-06 12:38:26,634,-0.00533300000000025,0.00121500000000196
"636",39.184253,-96.578367,315.43291314505,2024-02-06 12:38:27,635,-0.00533300000000025,0.00121400000000449
"637",39.184253,-96.578367,315.461518614553,2024-02-06 12:38:28,636,-0.00533300000000025,0.00121400000000449
"638",39.184254,-96.578367,315.495041981339,2024-02-06 12:38:29,637,-0.00533199999999567,0.00121400000000449
"639",39.184254,-96.578367,315.533232180402,2024-02-06 12:38:30,638,-0.00533199999999567,0.00121400000000449
"640",39.184254,-96.578367,315.575706625357,2024-02-06 12:38:31,639,-0.00533199999999567,0.00121400000000449
"641",39.184254,-96.578368,315.621917473152,2024-02-06 12:38:32,640,-0.00533199999999567,0.00121300000000701
"642",39.184253,-96.578368,315.671110597439,2024-02-06 12:38:33,641,-0.00533300000000025,0.00121300000000701
"643",39.184253,-96.578368,315.722277746536,2024-02-06 12:38:34,642,-0.00533300000000025,0.00121300000000701
"644",39.184253,-96.578368,315.774235921912,2024-02-06 12:38:35,643,-0.00533300000000025,0.00121300000000701
"645",39.184252,-96.578368,315.825830841437,2024-02-06 12:38:36,644,-0.00533399999999773,0.00121300000000701
"646",39.184252,-96.578369,315.876011836343,2024-02-06 12:38:37,645,-0.00533399999999773,0.00121200000000954
"647",39.184252,-96.578369,315.923849408515,2024-02-06 12:38:38,646,-0.00533399999999773,0.00121200000000954
"648",39.184253,-96.578369,315.968630206771,2024-02-06 12:38:39,647,-0.00533300000000025,0.00121200000000954
"649",39.184253,-96.578369,316.009883130901,2024-02-06 12:38:40,648,-0.00533300000000025,0.00121200000000954
"650",39.184253,-96.578369,316.047336785123,2024-02-06 12:38:41,649,-0.00533300000000025,0.00121200000000954
"651",39.184253,-96.578369,316.080881438218,2024-02-06 12:38:42,650,-0.00533300000000025,0.00121200000000954
"652",39.184253,-96.578369,316.110534747131,2024-02-06 12:38:43,651,-0.00533300000000025,0.00121200000000954
"653",39.184253,-96.578369,316.136411527172,2024-02-06 12:38:44,652,-0.00533300000000025,0.00121200000000954
"654",39.184253,-96.578369,316.158698851243,2024-02-06 12:38:45,653,-0.00533300000000025,0.00121200000000954
"655",39.184253,-96.578369,316.177635182627,2024-02-06 12:38:46,654,-0.00533300000000025,0.00121200000000954
"656",39.184253,-96.578369,316.193491505459,2024-02-06 12:38:47,655,-0.00533300000000025,0.00121200000000954
"657",39.184253,-96.578369,316.206558020785,2024-02-06 12:38:48,656,-0.00533300000000025,0.00121200000000954
"658",39.184253,-96.578369,316.217131109908,2024-02-06 12:38:49,657,-0.00533300000000025,0.00121200000000954
"659",39.184253,-96.578369,316.225504391827,2024-02-06 12:38:50,658,-0.00533300000000025,0.00121200000000954
"660",39.184253,-96.578369,316.231961966492,2024-02-06 12:38:51,659,-0.00533300000000025,0.00121200000000954
"661",39.184253,-96.578369,316.236773014069,2024-02-06 12:38:52,660,-0.00533300000000025,0.00121200000000954
"662",39.184253,-96.578369,316.240188345313,2024-02-06 12:38:53,661,-0.00533300000000025,0.00121200000000954
"663",39.184253,-96.578369,316.242437708192,2024-02-06 12:38:54,662,-0.00533300000000025,0.00121200000000954
"664",39.184253,-96.578369,316.243728942238,2024-02-06 12:38:55,663,-0.00533300000000025,0.00121200000000954
"665",39.184253,-96.578369,316.244247333147,2024-02-06 12:38:56,664,-0.00533300000000025,0.00121200000000954
"666",39.184253,-96.578369,316.244156062603,2024-02-06 12:38:57,665,-0.00533300000000025,0.00121200000000954
"667",39.184253,-96.578369,316.243596913293,2024-02-06 12:38:58,666,-0.00533300000000025,0.00121200000000954
"668",39.184253,-96.578369,316.242691477761,2024-02-06 12:38:59,667,-0.00533300000000025,0.00121200000000954
"669",39.184253,-96.578369,316.241542611271,2024-02-06 12:39:00,668,-0.00533300000000025,0.00121200000000954
"670",39.184253,-96.578369,316.240236025304,2024-02-06 12:39:01,669,-0.00533300000000025,0.00121200000000954
"671",39.184253,-96.578369,316.238841942511,2024-02-06 12:39:02,670,-0.00533300000000025,0.00121200000000954
"672",39.184253,-96.578369,316.237416809425,2024-02-06 12:39:03,671,-0.00533300000000025,0.00121200000000954
"673",39.184253,-96.578369,316.236004987732,2024-02-06 12:39:04,672,-0.00533300000000025,0.00121200000000954
"674",39.184253,-96.578369,316.248976505361,2024-02-06 12:39:05,673,-0.00533300000000025,0.00121200000000954
"675",39.184253,-96.578369,316.262261865661,2024-02-06 12:39:06,674,-0.00533300000000025,0.00121200000000954
"676",39.184253,-96.578369,316.273182762787,2024-02-06 12:39:07,675,-0.00533300000000025,0.00121200000000954
"677",39.184253,-96.578369,316.284031718038,2024-02-06 12:39:08,676,-0.00533300000000025,0.00121200000000954
"678",39.184254,-96.57837,316.298734695651,2024-02-06 12:39:09,677,-0.00533199999999567,0.00121099999999785
"679",39.184254,-96.57837,316.301500421017,2024-02-06 12:39:10,678,-0.00533199999999567,0.00121099999999785
"680",39.184255,-96.578371,316.297433581203,2024-02-06 12:39:11,679,-0.0053309999999982,0.00121000000000038
"681",39.184256,-96.578372,316.304277430288,2024-02-06 12:39:12,680,-0.00533000000000072,0.0012090000000029
"682",39.184258,-96.578373,316.310846657492,2024-02-06 12:39:13,681,-0.00532799999999867,0.00120800000000543
"683",39.18426,-96.578375,316.316783706658,2024-02-06 12:39:14,682,-0.00532599999999661,0.00120600000001048
"684",39.184262,-96.578377,316.321650490165,2024-02-06 12:39:15,683,-0.00532400000000166,0.00120400000000132
"685",39.184264,-96.578379,316.325032896362,2024-02-06 12:39:16,684,-0.0053219999999996,0.00120200000000636
"686",39.184265,-96.578381,316.326744828373,2024-02-06 12:39:17,685,-0.00532099999999502,0.00120000000001141
"687",39.184266,-96.578382,316.326872979291,2024-02-06 12:39:18,686,-0.00531999999999755,0.00119899999999973
"688",39.184267,-96.578383,316.325681912713,2024-02-06 12:39:19,687,-0.00531900000000007,0.00119800000000225
"689",39.184267,-96.578384,316.323581774719,2024-02-06 12:39:20,688,-0.00531900000000007,0.00119700000000478
"690",39.184266,-96.578385,316.321059746668,2024-02-06 12:39:21,689,-0.00531999999999755,0.0011960000000073
